Category,Difference,Observed Frequency,pValue,Cumulative
Standard Deviation,9.07,15,0.0013117621337997377,0.36554438128552746
Standard Deviation,9.08,7,0.0006121556624398776,0.36615653694796735
Standard Deviation,9.09,32,0.0027984258854394403,0.3689549628334068
Standard Deviation,9.1,7,0.0006121556624398776,0.36956711849584667
Standard Deviation,9.11,27,0.002361171840839528,0.3719282903366862
Standard Deviation,9.12,5,0.00043725404459991256,0.3723655443812861
Standard Deviation,9.13,36,0.0031482291211193704,0.3755137735024055
Standard Deviation,9.14,11,0.0009619588981198076,0.3764757324005253
Standard Deviation,9.15,6,0.000524704853519895,0.3770004372540452
Standard Deviation,9.16,15,0.0013117621337997377,0.37831219938784494
Standard Deviation,9.17,17,0.0014866637516397026,0.37979886313948463
Standard Deviation,9.18,8,0.0006996064713598601,0.3804984696108445
Standard Deviation,9.19,4,0.00034980323567993004,0.38084827284652445
Standard Deviation,9.2,26,0.0022737210319195454,0.383121993878444
Standard Deviation,9.21,9,0.0007870572802798426,0.3839090511587238
Standard Deviation,9.22,22,0.0019239177962396153,0.38583296895496344
Standard Deviation,9.23,10,0.0008745080891998251,0.38670747704416325
Standard Deviation,9.24,18,0.0015741145605596852,0.3882815916047229
Standard Deviation,9.25,3,0.0002623524267599475,0.38854394403148285
Standard Deviation,9.26,27,0.002361171840839528,0.39090511587232235
Standard Deviation,9.27,14,0.001224311324879755,0.3921294271972021
Standard Deviation,9.28,13,0.0011368605159597727,0.3932662877131619
Standard Deviation,9.29,4,0.00034980323567993004,0.39361609094884187
Standard Deviation,9.3,10,0.0008745080891998251,0.3944905990380417
Standard Deviation,9.31,18,0.0015741145605596852,0.39606471359860135
Standard Deviation,9.32,12,0.00104940970703979,0.39711412330564116
Standard Deviation,9.33,23,0.0020113686051595977,0.39912549191080077
Standard Deviation,9.34,4,0.00034980323567993004,0.3994752951464807
Standard Deviation,9.35,24,0.00209881941407958,0.4015741145605603
Standard Deviation,9.36,3,0.0002623524267599475,0.40183646698732023
Standard Deviation,9.37,39,0.003410581547879318,0.40524704853519955
Standard Deviation,9.38,8,0.0006996064713598601,0.4059466550065594
Standard Deviation,9.39,32,0.0027984258854394403,0.40874508089199885
Standard Deviation,9.4,9,0.0007870572802798426,0.4095321381722787
Standard Deviation,9.41,33,0.0028858766943594227,0.4124180148666381
Standard Deviation,9.42,4,0.00034980323567993004,0.41276781810231805
Standard Deviation,9.43,6,0.000524704853519895,0.41329252295583796
Standard Deviation,9.44,21,0.0018364669873196327,0.4151289899431576
Standard Deviation,9.45,26,0.0022737210319195454,0.41740271097507714
Standard Deviation,9.46,8,0.0006996064713598601,0.418102317446437
Standard Deviation,9.47,10,0.0008745080891998251,0.4189768255356368
Standard Deviation,9.48,20,0.0017490161783996502,0.4207258417140365
Standard Deviation,9.49,5,0.00043725404459991256,0.4211630957586364
Standard Deviation,9.5,28,0.00244862264975951,0.42361171840839595
Standard Deviation,9.51,3,0.0002623524267599475,0.4238740708351559
Standard Deviation,9.52,29,0.0025360734586794926,0.4264101442938354
Standard Deviation,9.53,6,0.000524704853519895,0.4269348491473553
Standard Deviation,9.54,15,0.0013117621337997377,0.42824661128115504
Standard Deviation,9.55,4,0.00034980323567993004,0.428596414516835
Standard Deviation,9.56,27,0.002361171840839528,0.4309575863576745
Standard Deviation,9.57,7,0.0006121556624398776,0.4315697420201144
Standard Deviation,9.58,25,0.0021862702229995625,0.43375601224311394
Standard Deviation,9.59,8,0.0006996064713598601,0.4344556187144738
Standard Deviation,9.6,23,0.0020113686051595977,0.4364669873196334
Standard Deviation,9.61,3,0.0002623524267599475,0.43672933974639333
Standard Deviation,9.62,23,0.0020113686051595977,0.43874070835155293
Standard Deviation,9.63,5,0.00043725404459991256,0.43917796239615287
Standard Deviation,9.64,6,0.000524704853519895,0.4397026672496728
Standard Deviation,9.65,34,0.002973327503279405,0.44267599475295216
Standard Deviation,9.66,15,0.0013117621337997377,0.4439877568867519
Standard Deviation,9.67,19,0.0016615653694796676,0.44564932225623155
Standard Deviation,9.68,10,0.0008745080891998251,0.44652383034543136
Standard Deviation,9.69,12,0.00104940970703979,0.4475732400524712
Standard Deviation,9.7,36,0.0031482291211193704,0.45072146917359057
Standard Deviation,9.71,12,0.00104940970703979,0.4517708788806304
Standard Deviation,9.72,9,0.0007870572802798426,0.4525579361609102
Standard Deviation,9.73,12,0.00104940970703979,0.45360734586795004
Standard Deviation,9.74,39,0.003410581547879318,0.45701792741582936
Standard Deviation,9.75,6,0.000524704853519895,0.45754263226934927
Standard Deviation,9.76,3,0.0002623524267599475,0.4578049846961092
Standard Deviation,9.77,39,0.003410581547879318,0.4612155662439885
Standard Deviation,9.78,8,0.0006996064713598601,0.4619151727153484
Standard Deviation,9.79,27,0.002361171840839528,0.4642763445561879
Standard Deviation,9.8,6,0.000524704853519895,0.4648010494097078
Standard Deviation,9.81,17,0.0014866637516397026,0.4662877131613475
Standard Deviation,9.82,11,0.0009619588981198076,0.46724967205946727
Standard Deviation,9.83,39,0.003410581547879318,0.4706602536073466
Standard Deviation,9.84,4,0.00034980323567993004,0.47101005684302655
Standard Deviation,9.85,36,0.0031482291211193704,0.47415828596414594
Standard Deviation,9.86,14,0.001224311324879755,0.4753825972890257
Standard Deviation,9.87,25,0.0021862702229995625,0.47756886751202526
Standard Deviation,9.88,5,0.00043725404459991256,0.4780061215566252
Standard Deviation,9.89,23,0.0020113686051595977,0.4800174901617848
Standard Deviation,9.9,4,0.00034980323567993004,0.48036729339746476
Standard Deviation,9.91,34,0.002973327503279405,0.48334062090074414
Standard Deviation,9.93,23,0.0020113686051595977,0.5166593790992573
Standard Deviation,9.94,9,0.0007870572802798426,0.5146480104940977
Standard Deviation,9.95,18,0.0015741145605596852,0.5138609532138179
Standard Deviation,9.96,7,0.0006121556624398776,0.5122868386532582
Standard Deviation,9.97,25,0.0021862702229995625,0.5116746829908183
Standard Deviation,9.98,3,0.0002623524267599475,0.5094884127678188
Standard Deviation,9.99,22,0.0019239177962396153,0.5092260603410588
Standard Deviation,10.0,3,0.0002623524267599475,0.5073021425448192
Standard Deviation,10.01,41,0.003585483165719283,0.5070397901180592
Standard Deviation,10.02,10,0.0008745080891998251,0.50345430695234
Standard Deviation,10.03,18,0.0015741145605596852,0.5025797988631401
Standard Deviation,10.04,5,0.00043725404459991256,0.5010056843025804
Standard Deviation,10.05,22,0.0019239177962396153,0.5005684302579805
Standard Deviation,10.06,15,0.0013117621337997377,0.49864451246174085
Standard Deviation,10.07,38,0.0033231307389593352,0.4973327503279411
Standard Deviation,10.08,2,0.00017490161783996502,0.49400961958898176
Standard Deviation,10.09,29,0.0025360734586794926,0.4938347179711418
Standard Deviation,10.1,5,0.00043725404459991256,0.4912986445124623
Standard Deviation,10.11,20,0.0017490161783996502,0.49086139046786237
Standard Deviation,10.12,2,0.00017490161783996502,0.4891123742894627
Standard Deviation,10.13,28,0.00244862264975951,0.48893747267162274
Standard Deviation,10.14,10,0.0008745080891998251,0.4864888500218632
Standard Deviation,10.15,24,0.00209881941407958,0.4856143419326634
Standard Deviation,10.16,6,0.000524704853519895,0.4835155225185838
Standard Deviation,10.17,31,0.002710975076519458,0.4829908176650639
Standard Deviation,10.18,3,0.0002623524267599475,0.48027984258854445
Standard Deviation,10.19,34,0.002973327503279405,0.4800174901617845
Standard Deviation,10.2,5,0.00043725404459991256,0.47704416265850513
Standard Deviation,10.21,36,0.0031482291211193704,0.4766069086139052
Standard Deviation,10.22,5,0.00043725404459991256,0.4734586794927858
Standard Deviation,10.23,27,0.002361171840839528,0.4730214254481859
Standard Deviation,10.24,24,0.00209881941407958,0.47066025360734637
Standard Deviation,10.25,11,0.0009619588981198076,0.4685614341932668
Standard Deviation,10.26,34,0.002973327503279405,0.467599475295147
Standard Deviation,10.27,9,0.0007870572802798426,0.4646261477918676
Standard Deviation,10.28,12,0.00104940970703979,0.4638390905115878
Standard Deviation,10.29,10,0.0008745080891998251,0.46278968080454796
Standard Deviation,10.3,35,0.003060778312199388,0.46191517271534815
Standard Deviation,10.31,6,0.000524704853519895,0.4588543944031488
Standard Deviation,10.32,9,0.0007870572802798426,0.4583296895496289
Standard Deviation,10.33,23,0.0020113686051595977,0.45754263226934905
Standard Deviation,10.34,15,0.0013117621337997377,0.45553126366418945
Standard Deviation,10.35,14,0.001224311324879755,0.4542195015303897
Standard Deviation,10.36,17,0.0014866637516397026,0.45299519020550993
Standard Deviation,10.37,22,0.0019239177962396153,0.45150852645387024
Standard Deviation,10.38,25,0.0021862702229995625,0.4495846086576306
Standard Deviation,10.39,1,8.745080891998251e-05,0.44739833843463106
Standard Deviation,10.4,22,0.0019239177962396153,0.4473108876257111
Standard Deviation,10.41,6,0.000524704853519895,0.44538696982947146
Standard Deviation,10.42,29,0.0025360734586794926,0.44486226497595155
Standard Deviation,10.43,8,0.0006996064713598601,0.44232619151727204
Standard Deviation,10.44,26,0.0022737210319195454,0.4416265850459122
Standard Deviation,10.45,5,0.00043725404459991256,0.43935286401399265
Standard Deviation,10.46,17,0.0014866637516397026,0.4389156099693927
Standard Deviation,10.47,3,0.0002623524267599475,0.437428946217753
Standard Deviation,10.48,33,0.0028858766943594227,0.4371665937909931
Standard Deviation,10.49,10,0.0008745080891998251,0.4342807170966337
Standard Deviation,10.5,26,0.0022737210319195454,0.4334062090074339
Standard Deviation,10.51,12,0.00104940970703979,0.43113248797551434
Standard Deviation,10.52,8,0.0006996064713598601,0.43008307826847453
Standard Deviation,10.53,48,0.00419763882815916,0.42938347179711467
Standard Deviation,10.54,18,0.0015741145605596852,0.4251858329689555
Standard Deviation,10.55,8,0.0006996064713598601,0.42361171840839584
Standard Deviation,10.56,18,0.0015741145605596852,0.422912111937036
Standard Deviation,10.57,22,0.0019239177962396153,0.4213379973764763
Standard Deviation,10.58,9,0.0007870572802798426,0.4194140795802367
Standard Deviation,10.59,25,0.0021862702229995625,0.41862702229995685
Standard Deviation,10.6,5,0.00043725404459991256,0.4164407520769573
Standard Deviation,10.61,25,0.0021862702229995625,0.41600349803235737
Standard Deviation,10.62,1,8.745080891998251e-05,0.4138172278093578
Standard Deviation,10.63,26,0.0022737210319195454,0.41372977700043784
Standard Deviation,10.64,7,0.0006121556624398776,0.4114560559685183
Standard Deviation,10.65,22,0.0019239177962396153,0.4108439003060784
Standard Deviation,10.66,6,0.000524704853519895,0.4089199825098388
Standard Deviation,10.67,25,0.0021862702229995625,0.4083952776563189
Standard Deviation,10.68,16,0.0013992129427197202,0.40620900743331934
Standard Deviation,10.69,4,0.00034980323567993004,0.4048097944905996
Standard Deviation,10.7,18,0.0015741145605596852,0.40445999125491966
Standard Deviation,10.71,35,0.003060778312199388,0.40288587669436
Standard Deviation,10.72,14,0.001224311324879755,0.3998250983821606
Standard Deviation,10.73,12,0.00104940970703979,0.39860078705728086
Standard Deviation,10.74,10,0.0008745080891998251,0.39755137735024104
Standard Deviation,10.75,5,0.00043725404459991256,0.39667686926104123
Standard Deviation,10.76,26,0.0022737210319195454,0.3962396152164413
Standard Deviation,10.77,4,0.00034980323567993004,0.39396589418452177
Standard Deviation,10.78,23,0.0020113686051595977,0.3936160909488418
Standard Deviation,10.79,4,0.00034980323567993004,0.3916047223436822
Standard Deviation,10.8,30,0.0026235242675994755,0.39125491910800225
Standard Deviation,10.81,14,0.001224311324879755,0.38863139484040277
Standard Deviation,10.82,15,0.0013117621337997377,0.387407083515523
Standard Deviation,10.83,31,0.002710975076519458,0.38609532138172326
Standard Deviation,10.84,17,0.0014866637516397026,0.3833843463052038
Standard Deviation,10.85,8,0.0006996064713598601,0.3818976825535641
Standard Deviation,10.86,21,0.0018364669873196327,0.38119807608220424
Standard Deviation,10.87,25,0.0021862702229995625,0.3793616090948846
Standard Deviation,10.88,2,0.00017490161783996502,0.37717533887188504
Standard Deviation,10.89,22,0.0019239177962396153,0.3770004372540451
Standard Deviation,10.9,2,0.00017490161783996502,0.37507651945780546
Standard Deviation,10.91,26,0.0022737210319195454,0.3749016178399655
Standard Deviation,10.92,4,0.00034980323567993004,0.372627896808046
Standard Deviation,10.93,32,0.0027984258854394403,0.372278093572366
Standard Deviation,10.94,9,0.0007870572802798426,0.3694796676869266
Standard Deviation,10.95,13,0.0011368605159597727,0.36869261040664675
Standard Deviation,10.96,4,0.00034980323567993004,0.36755574989068696
Standard Deviation,10.97,15,0.0013117621337997377,0.367205946655007
Standard Deviation,10.98,44,0.0038478355924792306,0.36589418452120726
Standard Deviation,10.99,7,0.0006121556624398776,0.362046348928728
Standard Deviation,11.0,16,0.0013992129427197202,0.3614341932662881
Standard Deviation,11.01,11,0.0009619588981198076,0.3600349803235684
Standard Deviation,11.02,18,0.0015741145605596852,0.3590730214254486
Standard Deviation,11.03,10,0.0008745080891998251,0.35749890686488894
Standard Deviation,11.04,20,0.0017490161783996502,0.35662439877568913
Standard Deviation,11.05,26,0.0022737210319195454,0.35487538259728946
Standard Deviation,11.06,15,0.0013117621337997377,0.35260166156536993
Standard Deviation,11.07,20,0.0017490161783996502,0.3512898994315702
Standard Deviation,11.08,6,0.000524704853519895,0.3495408832531705
Standard Deviation,11.09,24,0.00209881941407958,0.3490161783996506
Standard Deviation,11.1,3,0.0002623524267599475,0.346917358985571
Standard Deviation,11.11,12,0.00104940970703979,0.3466550065588111
Standard Deviation,11.12,13,0.0011368605159597727,0.3456055968517713
Standard Deviation,11.13,10,0.0008745080891998251,0.3444687363358115
Standard Deviation,11.14,23,0.0020113686051595977,0.3435942282466117
Standard Deviation,11.15,28,0.00244862264975951,0.3415828596414521
Standard Deviation,11.16,25,0.0021862702229995625,0.33913423699169254
Standard Deviation,11.17,4,0.00034980323567993004,0.336947966768693
Standard Deviation,11.18,17,0.0014866637516397026,0.33659816353301303
Standard Deviation,11.19,13,0.0011368605159597727,0.33511149978137333
Standard Deviation,11.2,29,0.0025360734586794926,0.33397463926541354
Standard Deviation,11.21,16,0.0013992129427197202,0.33143856580673403
Standard Deviation,11.22,22,0.0019239177962396153,0.3300393528640143
Standard Deviation,11.23,17,0.0014866637516397026,0.3281154350677747
Standard Deviation,11.24,4,0.00034980323567993004,0.326628771316135
Standard Deviation,11.25,25,0.0021862702229995625,0.32627896808045503
Standard Deviation,11.26,15,0.0013117621337997377,0.3240926978574555
Standard Deviation,11.27,36,0.0031482291211193704,0.32278093572365574
Standard Deviation,11.28,5,0.00043725404459991256,0.31963270660253634
Standard Deviation,11.29,19,0.0016615653694796676,0.3191954525579364
Standard Deviation,11.3,26,0.0022737210319195454,0.31753388718845676
Standard Deviation,11.31,10,0.0008745080891998251,0.31526016615653724
Standard Deviation,11.32,19,0.0016615653694796676,0.3143856580673374
Standard Deviation,11.33,1,8.745080891998251e-05,0.3127240926978578
Standard Deviation,11.34,19,0.0016615653694796676,0.3126366418889378
Standard Deviation,11.35,3,0.0002623524267599475,0.31097507651945816
Standard Deviation,11.36,29,0.0025360734586794926,0.31071272409269823
Standard Deviation,11.37,21,0.0018364669873196327,0.3081766506340187
Standard Deviation,11.38,18,0.0015741145605596852,0.30634018364669907
Standard Deviation,11.39,12,0.00104940970703979,0.3047660690861394
Standard Deviation,11.4,11,0.0009619588981198076,0.3037166593790996
Standard Deviation,11.41,33,0.0028858766943594227,0.3027547004809798
Standard Deviation,11.42,2,0.00017490161783996502,0.2998688237866204
Standard Deviation,11.43,27,0.002361171840839528,0.29969392216878044
Standard Deviation,11.44,32,0.0027984258854394403,0.29733275032794093
Standard Deviation,11.45,4,0.00034980323567993004,0.2945343244425015
Standard Deviation,11.46,17,0.0014866637516397026,0.29418452120682154
Standard Deviation,11.47,9,0.0007870572802798426,0.29269785745518184
Standard Deviation,11.48,13,0.0011368605159597727,0.291910800174902
Standard Deviation,11.49,5,0.00043725404459991256,0.2907739396589422
Standard Deviation,11.5,13,0.0011368605159597727,0.2903366856143423
Standard Deviation,11.51,18,0.0015741145605596852,0.2891998250983825
Standard Deviation,11.52,11,0.0009619588981198076,0.2876257105378228
Standard Deviation,11.53,33,0.0028858766943594227,0.28666375163970303
Standard Deviation,11.54,7,0.0006121556624398776,0.2837778749453436
Standard Deviation,11.55,19,0.0016615653694796676,0.28316571928290374
Standard Deviation,11.56,1,8.745080891998251e-05,0.2815041539134241
Standard Deviation,11.57,23,0.0020113686051595977,0.2814167031045041
Standard Deviation,11.58,21,0.0018364669873196327,0.2794053344993445
Standard Deviation,11.59,10,0.0008745080891998251,0.27756886751202486
Standard Deviation,11.6,19,0.0016615653694796676,0.27669435942282505
Standard Deviation,11.61,13,0.0011368605159597727,0.2750327940533454
Standard Deviation,11.62,15,0.0013117621337997377,0.2738959335373856
Standard Deviation,11.63,8,0.0006996064713598601,0.2725841714035859
Standard Deviation,11.64,19,0.0016615653694796676,0.271884564932226
Standard Deviation,11.65,14,0.001224311324879755,0.27022299956274637
Standard Deviation,11.66,8,0.0006996064713598601,0.2689986882378666
Standard Deviation,11.67,18,0.0015741145605596852,0.26829908176650674
Standard Deviation,11.68,4,0.00034980323567993004,0.26672496720594707
Standard Deviation,11.69,30,0.0026235242675994755,0.2663751639702671
Standard Deviation,11.7,7,0.0006121556624398776,0.26375163970266763
Standard Deviation,11.71,14,0.001224311324879755,0.26313948404022774
Standard Deviation,11.72,22,0.0019239177962396153,0.261915172715348
Standard Deviation,11.73,3,0.0002623524267599475,0.25999125491910835
Standard Deviation,11.74,25,0.0021862702229995625,0.2597289024923484
Standard Deviation,11.75,26,0.0022737210319195454,0.25754263226934887
Standard Deviation,11.76,6,0.000524704853519895,0.25526891123742934
Standard Deviation,11.77,26,0.0022737210319195454,0.25474420638390943
Standard Deviation,11.78,10,0.0008745080891998251,0.2524704853519899
Standard Deviation,11.79,18,0.0015741145605596852,0.2515959772627901
Standard Deviation,11.8,5,0.00043725404459991256,0.2500218627022304
Standard Deviation,11.81,12,0.00104940970703979,0.2495846086576305
Standard Deviation,11.82,24,0.00209881941407958,0.2485351989505907
Standard Deviation,11.83,15,0.0013117621337997377,0.24643637953651112
Standard Deviation,11.84,18,0.0015741145605596852,0.24512461740271138
Standard Deviation,11.85,4,0.00034980323567993004,0.24355050284215168
Standard Deviation,11.86,18,0.0015741145605596852,0.24320069960647175
Standard Deviation,11.87,6,0.000524704853519895,0.24162658504591206
Standard Deviation,11.88,23,0.0020113686051595977,0.24110188019239215
Standard Deviation,11.89,20,0.0017490161783996502,0.23909051158723255
Standard Deviation,11.91,23,0.0020113686051595977,0.2373414954088329
Standard Deviation,11.92,27,0.002361171840839528,0.2353301268036733
Standard Deviation,11.93,10,0.0008745080891998251,0.23296895496283376
Standard Deviation,11.94,19,0.0016615653694796676,0.23209444687363393
Standard Deviation,11.95,7,0.0006121556624398776,0.23043288150415425
Standard Deviation,11.96,20,0.0017490161783996502,0.22982072584171437
Standard Deviation,11.97,14,0.001224311324879755,0.22807170966331472
Standard Deviation,11.98,21,0.0018364669873196327,0.22684739833843495
Standard Deviation,11.99,21,0.0018364669873196327,0.22501093135111533
Standard Deviation,12.0,2,0.00017490161783996502,0.2231744643637957
Standard Deviation,12.01,14,0.001224311324879755,0.22299956274595573
Standard Deviation,12.02,13,0.0011368605159597727,0.22177525142107596
Standard Deviation,12.03,8,0.0006996064713598601,0.2206383909051162
Standard Deviation,12.04,17,0.0014866637516397026,0.21993878443375633
Standard Deviation,12.05,4,0.00034980323567993004,0.21845212068211664
Standard Deviation,12.06,20,0.0017490161783996502,0.2181023174464367
Standard Deviation,12.07,11,0.0009619588981198076,0.21635330126803706
Standard Deviation,12.08,16,0.0013992129427197202,0.21539134236991725
Standard Deviation,12.09,13,0.0011368605159597727,0.21399212942719753
Standard Deviation,12.1,1,8.745080891998251e-05,0.21285526891123777
Standard Deviation,12.11,19,0.0016615653694796676,0.2127678181023178
Standard Deviation,12.12,24,0.00209881941407958,0.21110625273283812
Standard Deviation,12.13,19,0.0016615653694796676,0.20900743331875854
Standard Deviation,12.14,24,0.00209881941407958,0.20734586794927887
Standard Deviation,12.15,8,0.0006996064713598601,0.2052470485351993
Standard Deviation,12.16,20,0.0017490161783996502,0.20454744206383943
Standard Deviation,12.17,13,0.0011368605159597727,0.20279842588543978
Standard Deviation,12.18,17,0.0014866637516397026,0.20166156536948002
Standard Deviation,12.19,15,0.0013117621337997377,0.20017490161784032
Standard Deviation,12.2,9,0.0007870572802798426,0.19886313948404058
Standard Deviation,12.21,20,0.0017490161783996502,0.19807608220376074
Standard Deviation,12.22,19,0.0016615653694796676,0.1963270660253611
Standard Deviation,12.24,30,0.0026235242675994755,0.19466550065588142
Standard Deviation,12.25,17,0.0014866637516397026,0.19204197638828194
Standard Deviation,12.26,5,0.00043725404459991256,0.19055531263664224
Standard Deviation,12.27,19,0.0016615653694796676,0.19011805859204234
Standard Deviation,12.28,9,0.0007870572802798426,0.18845649322256267
Standard Deviation,12.29,24,0.00209881941407958,0.18766943594228283
Standard Deviation,12.3,10,0.0008745080891998251,0.18557061652820325
Standard Deviation,12.31,18,0.0015741145605596852,0.18469610843900341
Standard Deviation,12.32,20,0.0017490161783996502,0.18312199387844372
Standard Deviation,12.33,4,0.00034980323567993004,0.18137297770004407
Standard Deviation,12.34,15,0.0013117621337997377,0.18102317446436414
Standard Deviation,12.35,20,0.0017490161783996502,0.1797114123305644
Standard Deviation,12.36,2,0.00017490161783996502,0.17796239615216475
Standard Deviation,12.37,22,0.0019239177962396153,0.17778749453432477
Standard Deviation,12.38,20,0.0017490161783996502,0.17586357673808514
Standard Deviation,12.39,8,0.0006996064713598601,0.1741145605596855
Standard Deviation,12.4,18,0.0015741145605596852,0.17341495408832563
Standard Deviation,12.41,7,0.0006121556624398776,0.17184083952776594
Standard Deviation,12.42,21,0.0018364669873196327,0.17122868386532605
Standard Deviation,12.43,8,0.0006996064713598601,0.16939221687800643
Standard Deviation,12.44,18,0.0015741145605596852,0.16869261040664657
Standard Deviation,12.45,11,0.0009619588981198076,0.16711849584608687
Standard Deviation,12.46,17,0.0014866637516397026,0.16615653694796706
Standard Deviation,12.47,12,0.00104940970703979,0.16466987319632737
Standard Deviation,12.48,15,0.0013117621337997377,0.16362046348928758
Standard Deviation,12.49,3,0.0002623524267599475,0.16230870135548783
Standard Deviation,12.5,10,0.0008745080891998251,0.16204634892872788
Standard Deviation,12.51,22,0.0019239177962396153,0.16117184083952804
Standard Deviation,12.52,9,0.0007870572802798426,0.15924792304328841
Standard Deviation,12.53,19,0.0016615653694796676,0.15846086576300858
Standard Deviation,12.54,11,0.0009619588981198076,0.1567993003935289
Standard Deviation,12.55,4,0.00034980323567993004,0.1558373414954091
Standard Deviation,12.56,23,0.0020113686051595977,0.15548753825972916
Standard Deviation,12.57,8,0.0006996064713598601,0.15347616965456956
Standard Deviation,12.58,8,0.0006996064713598601,0.1527765631832097
Standard Deviation,12.59,11,0.0009619588981198076,0.15207695671184984
Standard Deviation,12.6,13,0.0011368605159597727,0.15111499781373003
Standard Deviation,12.61,19,0.0016615653694796676,0.14997813729777026
Standard Deviation,12.62,4,0.00034980323567993004,0.1483165719282906
Standard Deviation,12.63,15,0.0013117621337997377,0.14796676869261066
Standard Deviation,12.64,21,0.0018364669873196327,0.14665500655881092
Standard Deviation,12.65,2,0.00017490161783996502,0.1448185395714913
Standard Deviation,12.66,16,0.0013992129427197202,0.14464363795365132
Standard Deviation,12.67,12,0.00104940970703979,0.1432444250109316
Standard Deviation,12.68,1,8.745080891998251e-05,0.1421950153038918
Standard Deviation,12.69,12,0.00104940970703979,0.14210756449497183
Standard Deviation,12.7,18,0.0015741145605596852,0.14105815478793204
Standard Deviation,12.71,7,0.0006121556624398776,0.13948404022737235
Standard Deviation,12.72,6,0.000524704853519895,0.13887188456493246
Standard Deviation,12.73,18,0.0015741145605596852,0.13834717971141255
Standard Deviation,12.74,10,0.0008745080891998251,0.13677306515085286
Standard Deviation,12.75,21,0.0018364669873196327,0.13589855706165302
Standard Deviation,12.76,6,0.000524704853519895,0.1340620900743334
Standard Deviation,12.77,14,0.001224311324879755,0.1335373852208135
Standard Deviation,12.78,11,0.0009619588981198076,0.13231307389593372
Standard Deviation,12.79,4,0.00034980323567993004,0.1313511149978139
Standard Deviation,12.8,18,0.0015741145605596852,0.13100131176213398
Standard Deviation,12.81,11,0.0009619588981198076,0.12942719720157428
Standard Deviation,12.82,9,0.0007870572802798426,0.12846523830345447
Standard Deviation,12.83,10,0.0008745080891998251,0.12767818102317463
