11240,5,10,17,19,22
11239,7,10,17,21,32
11238,4,14,23,25,33
11237,17,18,29,30,39
11236,2,7,26,30,34
11235,3,12,14,25,32
11234,3,7,15,22,38
11233,2,4,30,34,39
11232,1,2,15,18,29
11231,4,9,19,34,35
11230,5,15,25,31,37
11229,1,4,15,31,36
11228,25,30,31,32,37
11227,11,19,23,28,38
11226,3,6,19,22,37
11225,15,20,25,28,36
11224,5,10,26,32,38
11223,1,22,23,25,34
11222,5,16,18,32,36
11221,7,11,16,19,33
11220,7,8,17,21,38
11219,3,7,33,36,39
11218,3,4,6,26,36
11217,3,4,8,24,34
11216,1,4,11,26,30
11215,7,26,29,35,36
11214,8,13,23,31,38
11213,6,9,26,27,30
11212,8,12,14,19,29
11211,13,20,21,28,38
11210,2,5,23,27,34
11209,3,16,25,28,36
11208,2,5,9,30,32
11207,8,12,24,26,27
11206,11,15,16,32,37
11205,8,26,29,35,36
11204,4,23,25,27,34
11203,1,3,7,14,31
11202,3,18,21,29,38
11201,16,21,27,30,39
11200,2,5,10,24,28
11199,12,18,30,31,36
11198,2,11,13,25,36
11197,3,4,8,17,31
11196,1,4,15,16,28
11195,11,15,16,20,38
11194,7,17,24,28,38
11193,14,27,32,33,35
11192,2,26,31,33,36
11191,1,7,32,33,37
11190,6,9,22,24,37
11189,2,18,31,34,37
11188,1,18,25,26,38
11187,10,12,14,16,32
11186,7,8,10,21,27
11185,5,15,30,32,33
11184,12,14,20,25,37
11183,2,7,14,28,37
11182,4,20,21,22,31
11181,6,7,15,18,35
11180,10,12,14,16,25
11179,10,12,24,30,37
11178,16,18,31,38,39
11177,2,13,20,26,31
11176,5,17,29,30,36
11175,1,4,25,26,29
11174,15,16,20,27,38
11173,8,18,24,27,28
11172,10,13,17,18,23
11171,3,9,10,15,26
11170,6,22,23,33,34
11169,2,5,22,23,30
11168,1,8,15,30,31
11167,1,12,17,34,36
11166,3,21,24,30,39
11165,8,14,16,21,31
11164,2,15,23,24,27
11163,4,8,13,21,29
11162,2,6,31,36,39
11161,10,14,19,32,35
11160,6,22,29,35,38
11159,12,17,22,27,31
11158,8,14,21,34,36
11157,3,11,26,35,38
11156,5,16,22,35,36
11155,15,24,26,32,37
11154,10,17,20,25,32
11153,17,22,25,26,27
11152,4,10,20,34,36
11151,4,6,8,16,36
11150,3,8,11,17,39
11149,6,24,34,35,38
11148,13,14,27,31,32
11147,8,9,12,21,35
11146,7,13,15,34,38
11145,3,7,20,31,38
11144,3,8,14,23,27
11143,19,29,35,36,39
11142,6,7,22,27,28
11141,21,26,27,29,36
11140,8,10,18,24,27
11139,11,16,23,27,28
11138,1,7,8,10,36
11137,3,4,13,25,32
11136,2,15,20,22,37
11135,2,10,17,24,37
11134,2,11,21,34,39
11133,2,12,18,26,28
11132,4,16,19,22,32
11131,14,21,23,32,39
11130,5,11,15,29,36
11129,4,8,27,31,34
11128,4,6,8,16,23
11127,9,24,25,28,31
11126,11,19,23,33,39
11125,7,11,13,15,20
11124,5,12,25,30,32
11123,7,24,26,30,32
11122,7,15,17,30,39
11121,11,20,27,30,32
11120,23,24,26,31,35
11119,13,15,21,22,29
11118,4,6,13,14,19
11117,15,21,22,36,37
11116,5,7,9,26,29
11115,3,4,7,17,27
11114,5,7,18,22,29
11113,1,7,12,24,29
11112,24,25,30,35,39
11111,11,18,27,30,35
11110,1,3,5,15,17
11109,1,25,27,28,36
11108,4,11,19,23,26
11107,4,16,19,35,38
11106,10,11,18,30,31
11105,7,8,13,23,25
11104,3,5,13,27,38
11103,5,11,23,25,36
11102,11,14,26,29,33
11101,3,14,15,17,30
11100,3,7,9,12,34
11099,4,7,10,15,29
11098,9,12,26,28,34
11097,2,21,26,29,36
11096,4,26,33,38,39
11095,10,18,21,28,33
11094,19,22,27,30,33
11093,2,6,7,15,36
11092,1,9,10,26,31
11091,2,16,23,29,36
11090,3,9,25,28,39
11089,6,15,17,29,39
