6093,7,12,28,34,38
6092,19,23,26,28,33
6091,3,6,28,29,36
6090,18,28,29,30,32
6089,19,20,25,28,31
6088,1,16,19,20,24
6087,9,15,32,37,38
6086,18,30,31,33,37
6085,1,4,5,8,32
6084,11,12,18,34,37
6083,9,11,13,20,23
6082,11,27,30,33,38
6081,9,11,23,27,28
6080,1,6,7,35,37
6079,1,8,13,18,34
6078,7,16,23,24,35
6077,2,7,10,12,18
6076,7,8,14,15,28
6075,2,4,7,9,33
6074,19,20,22,29,38
6073,21,22,25,31,38
6072,6,15,18,29,33
6071,4,8,9,17,22
6070,11,30,31,35,37
6069,2,7,8,11,24
6068,1,6,12,35,38
6067,6,21,23,32,38
6066,1,2,11,12,29
6065,11,18,28,31,32
6064,10,13,16,24,33
6063,2,4,14,15,38
6062,10,12,14,26,32
6061,7,14,15,28,29
6060,4,14,29,34,35
6059,3,9,10,15,31
6058,4,8,17,26,37
6057,1,13,15,22,38
6056,1,13,18,21,24
6055,4,12,13,22,35
6054,7,20,21,22,32
6053,1,11,19,27,30
6052,19,22,30,36,38
6051,13,18,20,28,38
6050,13,14,24,27,33
6049,9,20,21,27,31
6048,10,12,13,16,22
6047,5,23,26,29,34
6046,11,21,29,35,38
6045,9,32,34,36,38
6044,6,17,23,24,35
6043,3,10,25,29,32
6042,3,6,10,17,20
6041,3,4,5,11,20
6040,2,8,22,34,36
6039,10,15,17,18,38
6038,10,31,32,34,38
6037,14,16,19,34,37
6036,6,7,26,27,33
6035,5,11,21,22,26
6034,7,13,22,31,34
6033,10,18,21,30,34
6032,4,8,24,28,30
6031,1,20,25,26,35
6030,3,15,25,27,37
6029,3,12,22,24,31
6028,14,21,29,33,35
6027,7,16,19,33,34
6026,6,9,16,20,26
6025,12,14,25,30,32
6024,13,18,20,22,31
6023,3,19,23,34,35
6022,3,7,16,31,33
6021,11,14,15,17,20
6020,4,20,28,29,37
6019,7,11,14,21,37
6018,1,20,27,28,37
6017,5,7,15,21,33
6016,7,8,16,17,32
6015,8,10,18,22,31
6014,2,19,22,26,28
6013,11,13,23,27,33
6012,19,23,24,31,34
6011,2,17,33,35,37
6010,13,16,28,32,33
6009,4,11,17,20,25
6008,5,9,18,21,35
6007,22,30,31,34,35
6006,5,10,19,26,31
6005,11,13,26,33,36
6004,1,13,14,23,33
6003,4,5,18,34,36
6002,13,15,22,26,32
6001,13,18,23,27,36
6000,4,5,14,16,28
5999,6,8,26,30,33
5998,2,11,23,35,38
5997,5,18,27,31,35
5996,1,27,29,37,38
5995,7,12,14,20,28
5994,13,15,26,32,35
5993,4,5,25,27,35
5992,10,16,17,20,30
5991,14,15,22,34,36
5990,4,13,19,27,34
5989,3,16,24,31,34
5988,1,8,21,32,35
5987,5,7,9,20,36
5986,5,13,19,23,37
5985,14,19,27,35,36
5984,13,20,29,33,34
5983,17,28,31,33,34
5982,8,12,18,22,32
5981,8,10,11,12,24
5980,13,15,22,25,32
5979,20,23,25,33,38
