#,6,21,33,16,4,23,35,14,2,0,28,9,26,30,11,7,20,32,17,5,22,34,15,3,24,36,13,1,37,27,10,25,29,12,8,19,31,18
432,,2,,,,2,,1,,1,4,1,,2,1,,2,1,,1,,1,1,1,,1,1,1,2,,3,,,1,1,1,1,5
433,,1,2,1,,,2,1,,,1,1,1,4,,,1,,,1,,1,1,2,1,,2,1,1,2,2,2,,3,1,1,1,1
434,,1,1,,,,,,2,1,,,,,2,1,2,2,1,,2,1,,,2,2,1,3,2,2,1,1,2,1,2,1,2,
435,1,1,,3,,1,,,1,,1,2,1,,,2,1,2,3,,,1,1,1,2,1,,,1,,2,3,3,2,1,,,1
436,2,2,1,,1,,,2,1,,1,1,2,,2,1,1,2,1,,,2,3,1,,,1,,1,,2,3,1,,1,1,,2
437,3,1,,,1,1,3,1,1,1,,,2,,2,,,1,1,1,1,2,2,2,,2,1,2,,,1,,1,1,,1,2,1
438,2,,,1,1,1,,1,1,,1,2,1,2,,1,,,1,1,,,,1,4,1,2,1,,2,2,3,,2,,1,2,1
439,3,1,1,,,1,3,,,,2,2,1,,,1,1,1,,,,,,,3,2,1,2,3,2,,1,,,2,,4,1
440,,2,2,1,,3,,,1,,1,1,4,2,,,,1,,2,1,1,,1,1,1,3,,3,1,,1,,,,2,2,1
441,,,2,,4,2,1,1,1,1,,1,,,2,,,1,2,1,3,,,1,,2,,1,2,,1,3,,1,,,2,3
442,3,,1,1,1,,1,2,2,4,1,,,2,,3,1,,2,1,2,1,2,3,1,3,,,,,,,,,1,,,
443,1,,1,,3,,1,3,1,,1,,3,4,,3,1,,1,,3,1,,,,1,,3,,,1,1,1,1,1,,2,
444,,2,1,,2,,,,1,1,1,,1,1,1,,3,1,,2,1,,3,2,2,1,1,,2,,,2,,2,,1,3,1
445,,2,1,,1,1,,1,1,,1,2,,1,1,2,3,,,4,1,,1,2,1,2,2,1,1,1,,1,,1,1,,1,1
446,1,2,3,1,1,,,,,,,,3,,,1,2,3,1,3,,1,,2,,,1,1,1,2,1,1,3,,,1,2,1
447,1,,1,,,1,,,,2,1,1,,1,2,,1,2,,2,1,1,1,2,1,3,2,1,,3,,4,,,1,2,,1
448,2,1,2,2,1,1,,1,,,2,,,1,1,2,,,1,1,1,3,,3,2,1,,2,2,1,,1,1,1,1,,1,
449,,,2,,2,,2,,2,1,,,,1,2,3,2,2,1,,,,,,,2,3,1,,1,1,1,5,2,,1,1,
450,1,,,1,1,,1,1,4,1,2,1,1,2,3,2,,2,2,,1,,2,,1,,1,,2,,,2,1,,1,1,,1
451,1,,,,1,,,1,,,1,2,1,2,,1,1,2,1,3,2,1,1,,1,2,2,2,1,,1,1,2,,1,1,1,2
452,1,2,,,2,1,4,,1,,3,1,1,2,1,,1,,1,,3,1,,,,,2,,,4,,1,1,2,1,1,,1
453,1,1,,1,1,,4,2,1,1,,,3,2,,1,1,,1,3,1,3,,,2,,2,2,1,2,,,,,2,,,
454,3,,1,1,,1,2,2,3,,,3,2,1,,,,2,1,1,,2,,3,4,,,2,,,,1,,1,1,1,,
455,,,2,,,,1,4,,1,1,,1,1,1,2,,,1,1,1,,1,1,,2,1,,1,3,1,2,2,,1,3,3,
456,1,,1,1,,1,,,2,,2,2,3,,,,,2,1,3,,1,,,2,1,1,,1,1,4,1,1,,,1,4,1
457,1,,3,2,1,1,,,1,,2,2,,,2,1,2,,2,1,,2,2,1,1,,1,,,,1,1,1,1,3,2,1,
458,1,1,,2,1,2,2,1,,,1,,2,,1,,,2,1,2,1,1,1,,2,,3,2,,1,1,1,,3,1,1,1,
459,,1,1,,1,,,1,4,,,,1,2,1,1,2,1,1,3,1,2,,,,4,,2,,,2,,,,2,4,1,
460,,1,1,,1,2,,,2,1,2,2,1,1,,,2,,1,,,1,2,1,1,,,3,1,3,,,,4,1,3,1,
461,,,1,1,1,,1,1,,2,1,,2,1,1,1,,2,1,1,3,,,,1,2,2,,1,,1,1,,2,2,2,4,
462,,2,1,,,2,,1,,,1,,1,3,1,2,,,,3,1,,1,,2,,,5,3,1,,1,1,2,1,3,,
463,2,,1,1,,2,2,1,,,1,2,,1,3,1,1,1,,,,3,,2,,1,1,3,1,2,2,1,,,1,,1,1
464,1,,1,1,,2,1,2,1,3,,,1,,4,3,1,,2,1,,1,,1,,,1,,1,,1,1,1,2,1,,1,3
465,1,2,,1,2,2,1,1,,1,1,,1,1,,2,2,,,,1,,1,2,1,,2,1,,1,1,,1,,1,2,3,3
466,1,2,3,1,,,,3,2,1,1,2,1,,1,,,1,1,,,,,1,,3,1,1,,,1,3,3,,2,2,1,
467,2,2,1,1,,,1,1,3,2,1,1,,1,,3,1,,1,,1,,3,1,2,,1,1,1,1,,,,1,,2,1,2
468,,,,1,,2,1,3,,,,1,,1,2,2,,1,3,1,2,3,,2,,1,1,1,1,3,1,1,1,1,1,,1,
469,2,2,,2,1,1,,1,2,,3,2,1,2,3,1,1,1,3,1,1,,2,1,1,,,2,,,,,,,,1,,1
470,,2,3,1,1,,,1,2,2,1,,,1,1,,,2,,2,4,,1,1,2,1,2,,2,,1,,,1,1,,1,2
471,2,,3,1,1,1,1,2,,2,,1,2,,3,,1,1,,1,,1,,,2,,1,1,,1,1,,2,,2,1,2,2
472,1,2,2,1,,1,1,3,1,1,1,,2,,2,,,2,1,,,1,3,,1,,,1,2,1,,3,,1,2,,1,1
473,2,2,,1,2,1,,,,1,,1,3,1,2,1,1,1,1,1,2,1,,1,1,,1,,2,,3,1,,2,,,3,
474,1,,2,2,1,1,,,2,,1,2,1,,,1,2,2,,,1,,1,1,1,,,,2,1,4,,2,1,3,2,,1
475,2,,3,2,2,1,,1,,1,,,1,3,,1,2,1,1,2,1,,1,,2,,1,1,1,,3,,1,2,,2,,
476,2,,,,1,,1,,,1,2,,1,,2,,1,2,2,1,3,1,1,1,,2,1,2,,2,2,2,1,1,,1,,2
477,,3,,2,2,,,,1,6,1,,1,1,1,4,1,1,,2,,1,1,2,,,,1,,,1,2,1,1,2,,,
478,3,,2,,1,2,,,1,,,,,1,2,1,,3,3,2,1,1,,2,1,,1,2,1,1,4,,,1,,,1,1
479,1,2,1,1,1,5,1,,1,,,,1,4,,1,,2,1,2,1,2,,,2,1,1,1,1,1,1,1,1,,1,,,
480,1,2,,2,1,2,2,,,1,,1,1,1,2,,,1,4,,2,,1,,1,,2,,1,1,1,,2,1,,1,3,1
481,2,1,,3,1,,1,,1,3,3,1,1,2,,1,1,2,,,1,,,,,,1,,4,1,1,1,1,2,,1,2,
482,,4,2,1,2,1,2,1,,,1,,1,,1,1,,,2,1,,1,,2,,1,2,2,1,1,1,1,1,1,1,,,3
483,1,1,,,,2,2,1,3,4,,1,1,1,1,,,,,,,1,1,1,2,1,2,2,1,,,3,2,1,2,,1,
484,1,3,,3,,2,1,,3,,,,,,2,1,,2,,1,1,,1,,1,,2,2,3,1,1,2,1,1,2,,,1
485,2,1,1,2,,2,,,,,1,2,,1,,1,2,1,2,2,1,1,1,2,,,,,1,,2,1,1,1,1,,3,3
486,,1,1,1,,1,2,4,1,1,1,1,1,,,1,1,2,,1,,1,,1,,1,,2,1,,1,2,,1,2,1,3,2
487,1,2,3,1,1,,,1,,1,3,1,2,2,,,2,,2,1,,,,,,2,1,2,,2,,,2,1,1,,3,1
488,,2,1,,,3,,,,2,3,1,,1,1,1,1,2,2,,1,,1,,,,3,2,1,1,1,,2,,2,2,1,1
489,,1,1,1,,,,1,1,2,2,2,,2,1,2,,2,1,,2,,3,,2,,1,,1,,2,2,2,2,,1,1,
490,1,1,,1,1,,,1,,3,,1,3,1,2,2,,1,,1,2,2,1,1,1,1,,,,2,1,,1,,2,2,1,2
491,,1,2,,,,1,1,1,2,,1,,1,1,,1,2,1,2,1,1,2,,,2,2,2,1,,,,1,1,2,2,1,3
492,2,2,,2,,,1,1,1,,2,1,1,3,2,,2,2,3,,3,2,,,,1,,2,1,,,,1,,,1,2,
493,1,,,1,1,1,1,2,1,1,,,1,,1,1,1,1,2,3,1,1,,1,,,,,1,2,3,1,,2,3,2,,2
494,2,1,,2,,3,,3,1,,,1,2,,,1,1,1,,1,1,,,1,,1,2,1,1,1,1,2,1,,3,2,1,1
495,2,,1,1,,1,1,,,1,3,1,2,3,,1,2,1,,1,1,,1,3,2,3,,,,,2,,,2,2,,,1
496,,,,1,1,,3,2,1,3,2,2,3,3,,1,,,,3,2,1,,,1,2,,1,,1,,,3,1,,,,1
497,1,1,2,4,2,1,1,,,,,2,1,,1,,1,1,1,1,3,1,1,1,,,1,,2,,2,1,2,,1,1,1,1
498,,1,3,1,,1,2,,2,2,,,,1,2,2,1,,1,,2,,2,,,3,,1,1,1,1,2,,1,,2,3,
499,1,2,1,3,,1,,2,1,2,1,2,4,1,2,,,1,2,1,,2,,2,,,,,,1,1,,,1,1,2,1,
500,1,3,,,1,2,1,,,4,2,,2,3,,,1,2,,1,1,1,,,1,,2,1,1,1,1,3,,,2,1,,
501,,6,2,,1,,1,,,4,,2,,2,,,,,2,3,,1,2,,,1,3,,2,,2,1,,,3,,,
502,2,1,,,3,2,1,1,,3,,,,,1,,1,1,2,,1,1,3,6,1,,,2,,1,2,,,1,1,,,1
503,,3,,,,2,1,2,1,,2,1,1,,2,1,2,1,2,2,3,,,,2,2,1,,,,2,1,1,,,1,2,
504,,1,2,,2,,,3,4,,3,1,1,2,,2,,1,2,1,2,,1,1,,,3,,,2,1,,1,1,,,1,
505,,,2,1,1,2,2,,,1,1,1,1,,,1,1,1,3,,,4,1,2,2,,,1,,1,1,1,,,1,1,3,2
506,1,1,,,1,,1,1,1,2,1,,,,1,1,1,2,1,,1,1,2,1,1,3,,1,1,1,,1,,,2,3,2,3
507,1,,2,4,,,,,1,1,,1,2,1,2,1,,1,1,1,,1,,2,,1,2,2,2,1,1,,1,,2,1,1,2
508,2,1,2,,,1,1,6,1,1,,1,,2,,1,2,1,1,1,1,1,2,,,2,,1,1,2,,1,,,,,1,2
509,1,,,,1,3,4,1,1,1,2,,,,2,1,2,1,1,,2,1,,1,2,2,1,1,,,,4,,1,2,,,
510,1,,,1,1,2,,1,2,2,1,2,,1,,,2,2,1,1,,1,,1,1,2,2,,1,2,1,1,1,1,2,,,2
511,2,,1,1,,3,1,,,4,1,1,,,1,1,1,1,,1,3,,1,1,,,1,1,2,1,1,,2,1,5,,,
512,1,1,1,,1,,3,1,2,1,,,1,3,,,1,2,1,1,,1,1,,1,,1,1,2,1,1,1,3,,,2,2,1
513,,1,,,2,2,,,,,1,2,1,2,,1,1,,,1,3,1,2,2,1,2,2,1,,1,2,,1,,2,,3,1
514,,1,,,,,2,,1,2,2,,,2,2,1,1,3,1,,,1,,,1,1,1,1,,3,2,2,1,,2,1,1,3
515,,1,1,,2,5,,,1,1,2,2,1,1,1,1,,,1,,2,1,1,1,,,3,1,1,1,1,1,,,1,2,1,1
516,1,1,1,1,2,1,1,2,,,,2,1,3,1,1,,,,1,2,2,,1,,,,2,,2,2,1,1,2,1,,3,
517,3,,1,,,1,,1,,,2,3,2,2,,,1,1,1,2,1,1,,1,,2,1,,1,1,1,2,,2,2,2,1,
518,2,3,,1,1,1,2,3,2,1,2,1,,1,,2,,1,,,,2,2,2,1,4,,1,,,,,1,,,,1,1
519,1,1,1,,,3,,1,,3,2,2,2,2,1,,,,,1,1,2,,,2,2,,,2,1,,,,2,3,2,1,
520,1,3,1,1,,1,3,1,1,1,,1,,1,1,4,1,,1,2,,2,,,1,1,1,,2,,,,2,1,1,2,1,
521,2,,1,1,,,1,1,1,1,2,1,,,,1,2,,1,3,3,,1,1,,,,,2,,6,1,1,1,2,1,,1
522,2,,3,,2,,,,2,1,2,1,1,1,,,1,,1,2,,,1,,2,1,,2,1,3,,,,2,2,4,,1
523,,2,,1,2,1,1,,1,,3,,,,,2,1,1,1,1,1,2,,2,1,1,,,1,,2,1,1,2,2,1,2,2
524,,,1,2,1,,1,,1,,3,,1,,2,2,,2,1,1,1,,2,2,2,2,1,1,,,1,2,1,1,1,2,1,
525,,2,3,,4,2,2,2,,1,,1,,,1,2,1,,,,1,2,,1,,,,3,,,,2,2,1,2,,3,
526,1,,2,,1,,1,1,2,,1,2,,,2,1,2,2,2,,,2,,1,2,,,,,2,2,,2,,2,3,,2
527,,,,2,,1,,2,2,3,,2,,1,1,1,,3,2,4,1,,,1,2,2,1,,,,,2,,,3,1,,1
528,2,2,1,2,,,2,1,2,2,,,4,2,1,1,,2,1,2,1,,1,1,,,,1,,1,1,1,2,,,2,,
529,,1,3,1,,1,,3,2,1,,2,1,,1,,,3,,2,,1,1,1,1,3,,,2,1,1,,2,,2,,1,1
530,1,1,,,1,,1,,1,1,1,,2,,5,2,,2,1,1,1,,,2,,2,1,1,2,1,1,1,2,,2,,2,
531,2,,1,1,2,1,,,,,,,1,1,,1,1,,1,,1,1,3,2,2,1,2,,2,,2,1,2,3,2,1,,1
532,3,1,2,,2,1,,1,,2,1,1,1,1,3,,1,1,,2,,,2,,,,2,,1,2,1,3,1,1,1,,1,
533,1,,2,2,1,,1,,1,2,1,3,2,,3,1,2,,,,,2,2,1,,,2,1,1,2,,1,,,1,1,2,
534,1,2,1,,1,,1,2,,1,3,1,,,,2,,1,2,,1,1,1,3,2,,1,,,1,1,3,2,1,2,,1,
535,1,,,1,1,1,,,1,2,2,,1,,2,1,1,4,2,,1,,1,1,3,1,,,,,,3,,2,2,1,2,1
536,1,,2,1,1,,,2,1,,1,,2,,,,3,1,1,2,2,3,2,1,2,,1,1,,,,1,1,1,3,1,,1
537,,1,,,,1,3,,1,1,1,1,,1,2,,1,1,2,,,5,2,2,3,,1,1,,1,,,1,1,,2,1,2
538,1,2,2,1,1,,,,,3,1,2,3,1,,,3,,,,,1,1,,,,1,2,,3,1,2,2,1,1,,1,2
539,1,1,,,,2,2,1,1,1,1,,2,1,2,1,2,,1,1,2,1,,,2,,3,1,1,2,,1,1,,1,2,,1
540,,,1,,,1,,,1,1,2,2,2,,2,4,5,,1,,,,2,3,1,4,,,2,,,1,,1,1,1,,
541,1,1,1,1,,1,1,1,1,,1,3,,1,1,1,2,2,1,,,1,1,,1,,2,2,2,1,4,,2,1,,,,1
542,,2,2,1,2,1,4,,1,1,1,,2,1,,,,1,2,,2,,,,1,3,1,1,1,3,1,,,1,,2,,1
543,2,,,,2,3,,,1,,,2,1,1,1,1,,1,4,1,1,2,1,1,1,2,,1,,,1,,2,1,1,2,,2
544,2,2,,3,2,3,2,1,,,1,,2,,1,1,1,,2,1,,1,1,,1,1,1,1,3,1,1,1,,2,,,,
545,,,1,,1,1,5,1,,2,,,2,1,,1,2,1,3,3,,2,,,1,2,,2,1,,1,1,,,,1,1,2
546,1,1,2,,1,1,6,,1,1,1,3,1,,2,1,1,,,1,,1,1,,2,,,1,2,1,,,2,,,1,1,2
547,,,,3,1,1,1,,1,,,1,,,1,2,1,1,3,1,1,2,1,3,2,,,1,1,2,,2,1,1,,1,2,1
548,1,2,,,1,2,3,,,1,1,3,2,2,,1,1,2,,2,1,1,1,1,1,,,,1,3,1,,1,,1,1,1,
549,,2,1,,1,1,,2,4,1,1,,,,2,2,3,,,1,1,,,,2,,1,1,1,4,,2,1,,1,2,1,
550,1,,1,,,,,,,2,1,4,2,1,1,2,1,1,,1,1,1,2,1,1,2,1,2,4,,2,1,,,1,1,,
551,,,3,,2,,,,,1,,,1,1,,2,,1,3,1,,1,2,2,1,3,1,,,2,2,2,2,2,1,1,1,
552,1,,,,1,1,,3,1,,1,1,3,,2,1,2,,2,,1,4,2,2,2,2,,,,2,,,2,,,2,,
553,,1,1,3,,3,,1,1,,,2,,,2,1,2,,2,1,1,,,,1,1,2,,2,2,2,1,2,,2,1,,1
554,1,2,1,,,,,1,4,3,2,1,1,1,,,,3,,1,,,1,,,2,1,,,,3,3,1,2,1,1,,2
555,,2,,3,3,,1,,1,,1,2,,1,,2,1,,4,,,2,1,,1,2,,1,2,1,,,,1,2,3,,1
556,1,1,,1,1,2,,,1,1,,,2,2,1,1,,3,2,2,1,,1,4,,1,,,,1,3,1,,,2,2,1,
557,,3,1,,2,2,,,2,,2,,,,,2,,,1,,3,1,1,,,1,1,2,1,,3,,3,2,2,1,,2
558,1,2,,1,2,2,,,,3,2,1,1,,,2,,1,,1,1,2,1,,1,,2,1,4,2,1,,1,,1,2,,
559,,,,,,,1,2,,1,1,2,,,,,2,2,2,,1,1,1,2,1,2,2,2,1,,1,2,1,4,1,1,,2
560,,1,1,,1,,,,1,,3,2,1,3,,,,2,1,2,,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,,1
561,5,,1,1,2,1,1,,,,4,,2,,1,,,1,,,2,1,,1,1,3,1,,3,,,,,1,2,,2,2
562,,,1,1,,1,,,1,1,,1,,,3,,,2,2,1,1,3,3,2,1,1,2,1,1,1,1,2,,,,1,2,2
563,2,,,2,,2,,1,2,,,2,,1,,1,1,,1,1,3,2,2,,1,2,,2,2,,1,,1,1,1,3,,1
564,2,,2,,,,3,1,1,1,,,,1,,4,1,,1,1,,,2,2,2,,2,,2,,1,1,,2,1,1,4,
565,1,1,1,1,4,1,1,1,2,,1,2,2,1,,1,,,,,,,3,,,,1,,2,3,,1,3,1,,,1,3
566,,2,,,1,2,1,1,1,2,,,1,2,1,1,,3,,2,2,1,,1,1,,1,2,,,3,1,1,1,,1,1,2
567,1,1,,2,1,,,3,,2,1,2,1,1,,,1,2,,1,1,2,1,4,1,2,,1,,,1,1,1,1,,,2,1
568,3,,1,1,1,,1,1,2,,4,,2,1,1,3,,,,,1,,2,,,,2,1,2,1,1,1,,2,3,,1,
569,2,,3,1,2,,,2,1,,1,,2,,2,2,,3,2,,1,,1,,2,,2,,1,2,,1,1,1,1,1,,1
570,2,,3,,1,3,,1,2,,1,,,,,1,1,,2,2,1,,3,1,,1,,,2,2,2,,,,,5,1,1
571,1,,3,,2,2,2,,2,1,,2,,2,1,,,1,,,1,,1,1,1,3,1,3,2,,,,1,3,,,1,1
572,3,,1,1,1,1,1,,,,2,,,2,,1,3,1,1,1,3,2,1,2,,,2,2,,1,,,1,,1,,2,2
573,1,1,,1,1,1,2,,,1,4,2,,,,,1,3,4,1,1,1,,1,1,,1,1,,3,1,1,,,2,1,1,
574,1,3,2,1,2,,2,3,1,,1,2,4,1,,,1,,,,,1,2,,2,,,1,,2,,,,2,1,3,,
575,1,3,,,,1,1,2,2,,1,,,,1,1,2,3,1,3,1,2,,1,2,,2,,,2,,2,,,2,,2,
576,2,1,,2,3,2,,1,,2,4,1,,2,2,,,1,2,,,2,,,1,1,1,1,,,,1,1,2,2,,,1
577,1,,1,,2,3,,1,,2,1,1,,2,2,,,1,1,2,,2,,2,,3,,,1,1,1,3,1,,,1,1,2
578,,,,,2,1,,1,,,1,1,,3,2,,1,1,4,,1,3,,1,1,3,,1,2,,3,2,1,,2,,,1
579,,,2,2,1,,,3,1,2,,3,1,,,2,1,1,3,,1,1,2,1,2,,,,,,,2,,1,2,2,,2
580,,1,2,,1,,1,2,1,,1,,2,2,1,1,1,2,,2,1,2,1,1,,1,1,1,2,,2,,2,1,1,2,,
581,1,1,,2,,,2,1,3,1,1,1,2,3,1,,1,,,,1,1,,2,2,,,1,,2,1,2,3,,2,,,1
582,2,1,,1,1,,3,1,,2,1,2,1,1,2,2,1,1,1,1,,,,3,,2,,,2,1,,1,,,1,,4,
583,1,,,2,4,2,,,1,1,1,3,,1,,,1,,,6,1,1,1,1,,2,,,1,,,1,1,2,2,,2,
584,3,,,3,,,2,1,2,,1,,1,,1,2,,1,2,,4,1,1,,,1,2,1,2,1,2,,,1,1,,1,1
585,1,,,,,1,,1,1,2,3,1,1,1,,2,1,2,,1,1,,3,3,,2,,2,,1,,1,1,1,1,1,1,2
586,1,2,1,,,,,,2,1,2,,1,3,1,1,2,1,1,1,1,1,,1,3,3,,,,,2,,,2,2,2,,1
587,,1,,,,3,1,1,1,1,3,1,1,1,1,,1,,,,1,4,,,1,1,2,,1,1,,3,2,4,1,,,1
588,2,,,2,2,,,,3,1,1,1,3,,,1,,1,2,,,2,1,,1,2,1,1,,2,2,1,1,1,,,2,2
589,1,,,,2,1,1,1,1,,1,1,2,2,1,4,,,2,1,1,1,2,2,2,1,1,1,,,1,,,1,,,2,2
590,,1,2,2,2,2,1,,1,1,3,1,1,,,1,,1,,,1,,,,6,2,1,,2,1,,,,3,1,,,2
591,1,1,,1,1,,1,1,,3,,2,,2,,,2,1,3,,2,1,2,2,,1,1,,,1,,,1,3,1,2,,2
592,2,1,2,1,2,1,,1,,1,1,,1,,2,2,,1,2,1,4,2,1,,,1,1,1,,1,,,2,,1,1,2,
593,1,1,1,1,,,1,1,,3,,1,1,1,2,1,,1,2,,2,3,4,,,1,2,,1,1,,1,1,2,,1,,1
594,,1,1,,3,,,2,,3,4,1,,2,1,1,,,1,,1,,,1,1,,3,3,1,,,,2,1,2,2,,1
595,1,1,2,,1,,,1,,,,,1,1,2,1,3,1,1,1,,,,2,1,,3,1,2,3,1,2,1,2,,,3,
596,1,,,1,,2,1,1,1,1,1,1,,2,2,2,1,2,,,,2,3,,,1,,,,4,,,1,2,,3,1,2
597,,,2,1,1,,1,,3,3,1,1,3,,1,3,1,,1,2,,1,3,,,2,,1,2,1,,,1,,,,1,2
598,1,1,1,,2,1,,1,1,,1,,,1,,3,,2,2,,,2,1,1,2,2,4,2,1,2,1,,,,1,1,,1
599,1,1,1,1,1,1,1,,2,,2,2,,2,,,1,,,1,2,1,2,,,2,1,2,1,2,,1,,1,2,4,,
600,2,,2,1,,,2,,2,,1,1,,,4,2,1,3,,2,1,,3,1,,2,,,,1,1,1,1,1,,1,,2
601,2,,3,,1,,1,3,,4,1,,,1,1,1,1,3,,,1,,1,1,2,,,,,2,1,1,1,,,1,4,1
602,,1,1,1,,,2,3,1,2,3,1,,,1,2,2,1,,2,2,,3,,,1,2,2,1,,1,1,,,1,,1,
603,,1,,1,,1,,1,1,,2,,1,3,,,2,2,1,1,,3,,1,1,3,,1,2,2,1,2,2,,,1,1,1
604,1,,,,3,1,1,1,,,,3,1,,,2,,2,,,3,2,,,1,2,2,,1,2,1,2,,2,1,,1,3
605,,,1,,,1,3,1,,1,2,1,1,3,1,1,2,,,2,1,2,2,,,,,1,2,1,,3,,,1,1,2,2
606,1,,2,3,1,,2,,,,1,1,,,2,1,1,3,,,1,,1,2,,1,,2,,1,1,3,2,,1,1,2,2
607,,2,5,,,2,,1,,1,1,,1,,1,1,1,,1,3,1,,2,1,1,,2,2,3,1,1,,,1,2,,,1
608,1,1,1,1,,,,,1,2,2,2,1,1,,,2,2,,,,1,1,1,1,4,,2,1,1,,,2,2,2,,2,1
609,1,,1,1,,,1,2,3,1,2,,1,1,4,1,1,2,1,,1,1,,,2,2,,,1,,1,1,,2,2,,,2
610,,,1,1,,1,1,5,,,2,,1,1,,1,1,2,,1,1,2,1,1,1,,3,4,1,1,1,,1,1,,1,1,
611,1,1,1,,1,,1,,1,1,2,2,2,1,,,,2,5,2,2,,2,1,,1,1,1,1,,,1,1,2,,1,,1
612,1,,1,1,,2,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,,,,2,,,,2,,2,,1,1,
613,1,1,2,,2,3,,1,,1,2,,,,,,1,1,,1,2,1,2,,,4,,1,2,2,,,,2,,,5,1
614,,1,1,3,2,1,1,,,2,1,1,,2,2,1,1,1,2,1,,,,,2,2,3,,,1,,1,2,2,1,,1,
615,,,2,,4,1,1,2,1,1,1,1,,1,1,2,1,1,1,,1,2,1,2,,,1,1,1,1,,1,1,1,,2,1,1
616,1,1,2,1,,4,,,,1,2,,3,1,,1,4,,2,1,,,1,2,1,1,1,1,,1,,2,1,1,1,,,1
617,1,2,1,3,,,1,2,,1,2,2,1,1,1,,3,,2,1,,1,,,1,,,2,,1,2,,3,1,,1,,2
618,,,2,,1,4,,2,4,,,1,,,,3,,,1,,,2,,1,2,2,2,,2,1,,1,2,1,1,1,1,1
619,,,1,,1,,,1,2,1,1,1,2,2,,2,2,1,1,1,2,2,1,2,,1,2,1,,1,2,,2,,1,1,,1
620,1,,,,1,,,2,3,1,3,2,3,1,2,1,,1,1,,1,,,,2,2,2,,3,1,,2,,1,,1,1,
621,,1,2,1,1,1,1,1,,,1,2,1,,2,2,3,1,1,2,,1,1,1,,1,,3,,,2,,,,1,3,1,1
622,,,,3,2,,,,,2,1,1,2,3,,2,,,1,,1,,2,1,4,1,1,1,,3,,1,,2,1,1,2,
623,1,2,1,1,1,1,1,,,2,2,2,1,3,1,1,2,,1,,1,,2,1,,,,1,1,1,1,1,2,2,1,,1,
624,,1,,2,2,1,,,,2,2,2,,1,,1,,1,1,2,,2,2,1,2,1,1,1,1,,1,3,,2,1,2,,
625,1,1,,1,,1,,3,1,2,1,,,1,2,3,2,,2,,1,1,,1,,6,1,1,,,1,1,,1,1,2,,
626,3,,3,1,,1,1,,,3,,,1,,1,1,1,2,1,1,1,,1,1,1,2,,1,,,,2,,2,,4,,3
627,2,1,1,1,,,,2,2,,,,1,,2,3,,1,1,,,3,1,,1,1,,1,4,2,,1,,1,3,1,1,1
628,,1,,1,3,,1,,1,,2,2,1,,1,,1,3,2,,1,1,1,1,,1,,,1,1,2,2,2,1,1,3,1,
629,,,,,2,2,1,3,,,1,2,,1,2,3,1,,1,,2,1,2,,,3,1,1,2,,,,1,1,1,3,,1
630,1,2,,,2,4,2,,1,3,1,2,1,,2,2,1,2,,,,,1,1,1,,,,2,2,1,,1,1,1,,,1
631,3,,,,1,2,,,1,1,,,,1,2,1,3,1,1,,,1,2,2,1,2,2,1,4,1,1,1,,,1,1,1,
632,1,,1,2,1,,1,2,,2,,,,1,2,1,,3,2,2,,,,2,2,4,1,,,1,1,2,1,,2,,,1
633,3,1,1,2,,1,,,,1,4,,1,,,1,1,1,1,2,,1,1,1,2,,1,,1,,2,1,1,2,1,2,1,1
634,,1,2,2,,2,,1,1,2,,2,1,,1,1,1,2,2,1,,3,5,,,2,,,1,,4,,,,,,,1
635,1,2,,1,2,2,3,1,3,1,2,1,1,,,1,,1,1,,1,,1,2,,,,,2,,1,2,1,2,1,1,1,
636,2,2,,,,1,2,,,,1,1,,2,2,,1,3,1,1,1,1,3,2,1,1,,2,,3,,,,,3,1,1,
637,,2,2,1,3,,,1,,2,,1,,1,1,2,,1,2,3,3,,,1,,,1,2,,,1,1,2,1,3,1,,
638,,,,2,,1,3,1,,,2,,4,,,2,2,,1,2,2,2,2,,2,,,3,1,2,1,1,,,,1,,1
639,1,2,,3,1,,2,2,1,,,1,3,2,1,2,,,3,1,,,1,1,1,1,1,,,1,1,2,1,,2,,1,
640,2,,1,1,2,1,1,1,1,1,,,1,2,,1,2,1,2,,,3,,1,,,1,,2,1,2,1,,1,2,2,1,1
641,3,3,,1,,,2,1,1,,1,1,2,1,1,2,,2,1,2,1,1,3,,,2,2,1,,1,,1,,1,,1,,
642,1,,1,,1,,2,2,1,2,1,1,2,1,,,3,2,1,,1,,1,1,,1,1,,,1,2,2,2,2,1,2,,
643,1,1,,1,1,2,2,2,,1,1,2,2,,,1,,2,1,2,1,,,,1,1,1,2,,1,,1,1,1,4,,1,1
644,,1,,,2,3,,1,3,,,1,,1,1,2,,3,,1,,2,,5,2,3,,1,,1,,1,1,2,1,,,
645,,,1,,2,1,,,3,,1,,1,2,1,1,2,1,2,1,2,,,1,1,2,2,1,2,,1,1,1,1,,2,,2
646,1,,1,4,2,1,2,1,1,4,2,,,,1,2,,1,1,1,2,,1,,1,1,,,1,,3,1,1,,1,1,,
647,,1,2,1,1,3,,1,,,1,3,,1,,1,1,,2,,,,2,1,1,1,1,1,2,,2,,1,1,2,,3,2
648,1,,2,,,1,2,,1,1,,1,,1,1,1,1,2,4,1,,2,,1,,1,3,,1,3,1,1,,1,,,2,2
